instance_id,displayed_text,label,label_id
1080,"Seit wie vielen Wochen poste ich hier regelmäßig Bilder von den Problemen bei den Lieferungen der Hilfsgüter? Menschenaufläufe, Steinwürfe, bewaffnete Hamasniks auf den Lastwagen, illegaler Verkauf der gespendeten Güter auf dem Schwarzmarkt in Gaza. Niemand hat darüber berichtet.",negative,0
720,"Vor einigen Tagen warf Christian Lindern der Letzten Generation vor, sie würden sich nicht für die Lebensverhältnisse der Menschen in Afrika oder Lateinamerika interessieren. Gestern die Meldung: Lindner soll Geheim-Deal mit Italien verhandelt haben, um in der EU das Lieferkettengesetz zu verhindern, was zum Ziel hatte, genau die Lebensverhältnisse der Menschen in diesen Regionen zu verbessern. Was für eine unglaubliche Heuchelei.",negative,0
14,"Analysiert die Zahlen. Erkennt, dass das Publikum solche realen Einblicke will. Echte Kritik. Kein Nachplappern israelischer Propaganda. Versteht das. Traut euch, echten Journalismus zu betreiben. Weil genau das der Preis ist, den man dafür zahlt. Und bei allem Respekt, ihr zahlt den geringsten Preis.",negative,0
492,"Da ich schon unter dem letzten Post dutzende AfDler mit der Aussage nerven konnte, hier noch einmal: Die, die zur Zeit demonstrieren, die Leute, die sich gegen Rechtsextremismus stellen, sind die wahren Patrioten. Die Demokratie verteidigen zu wollen - das ist für mich Heimatliebe. Und das ist mehr Heimatliebe, als es rechtsextreme Umsturzfantasien je sein werden!",positive,2
546,"Das ist schon interessant. Ein Teil der Bevölkerung protestiert gegen einen anderen Teil der Bevölkerung, um zu verhindern das diese eine Partei wählt, während die Probleme der Regierung plötzlich aus den Medien verschwunden sind.",negative,0
445,"Frage mich ernsthaft, ob AFD-Wähler überhaupt Liebe empfinden können, außer vielleicht für ihre eigene Sippe.",negative,0
1049,"Sozial gerechte und grüne Jobs sind soooo wichtig, vor allem im ÖPNV! 💚",positive,2
857,"In diesem Krieg wurden von Seiten der russischen Soldaten unzählige Kriegsverbrechen begangen. Ich hoffe, dass die Täter und vor allem Putin nach Kriegsende dafür zur Rechenschaft gezogen werden.",negative,0
96,Verpiss dich,negative,0
563,"Chefin hat angerufen. Sie wollen mich loswerden. 
Da droht die Kündigung. Das ist alles ein Elend.

Ich vermisse mein Leben und meine Arbeit so sehr. 

Jetzt liege ich hier und weine. 

#fckcovid
#longcovid
#mecfs
",negative,0
1181,"Ich verstehe es einfach nicht, dass plötzlich so ne Taurus-Geilheit entsteht bzw schon entstanden ist. Keiner denkt darüber nach, was der Einsatz dieser Waffen für Folgen haben kann.",negative,0
319,"""Wir haben eine massive russische Desinformations-Kampagne aufgedeckt, können aber keinen einzigen Beweis dafür erbringen, mit freundlichen Grüßen, Ihre Regierung.""",negative,0
500,"Es ist völlig gleich, was die AfD oder die JA tun oder nicht.
Man möchte die AfD mit V-Leuten von innen heraus zersetzen.

Reine Willkür mMn. Anderenfalls hätte diese Einstufung bei der Grünen Jugend und Solid längst geschehen müssen.",negative,0
77,"gut gemacht, nicht nachlassen!",positive,2
1214,"Warum
demonstrieren nicht Zehntausende
in Deutschland
gegen die Terroristen der Hamas?
Vor allem Palästinenser??",negative,0
1166,"Denkt immer daran, wenn ihr sagt, ja liefert Waffen. Russland wird Europa für die nächsten 200 Jahre nicht mehr bewohnbar machen. Die bombardieren europa in die Steinzeit. Schaltet mal euer Hirn ein, wenn ihr eins habt. Danke",negative,0
429,"🤡Es ist also PROrussische #Propaganda zu sagen, dass die deutsche Regierung die eigene Bevölkerung 
vernachlässige um die #Ukraine zu unterstützen?!🤡",negative,0
99,Das entspricht auch meiner Meinung.,neutral,1
855,"Nichtmal Taurus könnte Putins Wahn stoppen, dennoch sollten wir die Freigeben damit die Ukraine bessere Chancen im Krieg haben.",positive,2
1071,Die Ukraine könnte einfach kapitulieren. Das würde am schnellsten die meisten Menschenleben retten.,neutral,1
1284,"Die Zukunft ist umweltfreundlich, bunt und offen!",positive,2
1004,Wie peinlich Deutschland geworden ist 🤮🤮🤮🤮🤮💔,negative,0
1227,es war die REGIERUNG die uns gespalten hat nicht Corona !!!,positive,2
664,"Kann gar nicht sein. Deutschland ist halb durch mit der Energiewende, das müsste mal laut Klimamodellen schon sehen. Wieviel Grad können wir nochmal beeinflussen? 0.?",negative,0
275,Verhandelt der Laden auch den von der gewählten palästinensischen Regierung veranlassten und durchgeführten Überfall auf Israel oder zählen Vorwürfe da nur wenn sie erfunden sind?,negative,0
527,"Traurig aber wahr: Seitdem wir 
@correctiv_org
 den #GeheimplanGegenDeutschland aufdeckten, hetzen AfD & ihre rechtsextreme bubble gegen Redaktion und einzelne Mitglieder. Wir mussten unsere Sicherheitsstandards erhöhen
Es gilt - wir decken auf, sie drohen.",negative,0
24,Man versucht echt alles für einen Dritten Weltkrieg,negative,0
1430,"Sowas hatten wir schonmal. Ist nicht gut gegangen. Sozialismus bedeutet Ausgrenzung, Leid und Gewalt. Immer.",negative,0
585,"Vor einer Woche war Kälte nur #Wetter und kein #Klima. Wie originell, dass Wärme nun wieder Klima ist. Eine Hitzewelle existiert in Südspanien auch nicht: denn das wären 3 bis 5 Tage hintereinander mit mehr als 30 Grad Celsius. #Desinformationskampagne #FakeNews",negative,0
793,"Naja, ich denke mal diese Partnerschaft kostet uns viel Geld. Ich vermute mal, falls der Krieg mal endet, bekommen wir günstigeren Atomstrom und auch Rohstoffe etc. 👍 Und ich vermute deutsche Unternehmen bekommen Vorzugsbehandlung beim Wiederaufbau, sprich es werden Konzerne ihren Produktionsstandort zu günstigen Kondition und billigeren Arbeitskräfte dorthin verlegen. Reine Spekulation, aber könnte Sinn ergeben. 🤷🏻‍♂️
Mal sehen wer am Ende verliert",positive,2
111,Na supi und immer noch keine Konsequenzen. Früher wären Politiker aus Anstand zurückgetreten,negative,0
872,"Der Genozid muss aufhören, würde es wirklich um Geiseln gehen, würden Sie doch keine Rakete warlos in Menschenmengen schießen. Damit löschen Sie Ihre eigenen Geiseln aus. Wie Sie klar zugeben, geht es um Terretoriums Erweiterung.",negative,0
716,Männlich gelesene Migranti setzen in Den Haag ein starkes Zeichen gegen Rechts. Demnächst auch in Ihrer Nachbarschaft!,positive,2
1248,"Wisst ihr noch als Parks abgesperrt wurden, man kein Spielzeug kaufen dufte und wieviele Alte Menschen alleine sterben mussten...",negative,0
1109,jetzt helfen die USA und die Putin Trolle sind trotzdem am meckern,negative,0
1123,"Mittlerweile sind 30.000 Menschen im Gazastreifen getötet worden, stellt euch mal vor Russland hätte das gemacht,dann wäre das Geschrei Riesengroß. Und warum traut sich kein Politiker groß was dagegen zu sagen?Israel bekommt Rückendeckung von Amerika.",negative,0
584,"#Putin sagt, er habe keinen Grund, Polen oder Lettland anzugreifen. Das ist eine tolle Nachricht. Wir können uns entspannen und ihm vertrauen. Der Schlächter aus Ruzzland hat noch nie gelogen oder ein Land angegriffen. Blutin will nur Frieden und Freundschaft mit uns. Ein wahrer Demokrat und Menschenfreund. 
Slawa Ukrajini!",negative,0
484,"Die AfD lebt von der Lüge dass sie eine schweigende Mehrheit vertritt. 

Doch jetzt steht die Mehrheit auf. Und sie ist verdammt laut: gegen Rechtsextremismus und für Demokratie. 

Danke Berlin für 300.000! #WirSindDieBrandmauer",negative,0
461,"Endlich zeigen sich die Stimmen, die bisher kaum zu hören waren. Wenn 20% die AFD wählen sind es 80% die es nicht tun. Nein zu Rassismus!",positive,2
1321,"Keiner weiß, wie sich long covid auf 10 u mehr Jahre auswirkt. Man muss wirklich handeln u jeden Strohhalm ausprobieren. Warum nicht??!! Ich befürchte nach 1,2 Jahren long covid,ohne positiver Behandlung, kann es sich nur weiter verschlechtern. Leider, sonst wäre es ja eher ein Wunder
",negative,0
26,Die Kommentare kannst dir an einem frühen Morgen nicht durchlesen. Echt arme reiche Deutsche...,negative,0
1330,"Russland raus = Frieden!
",positive,2
75,"Warum sollte Russland denn Deutschland angreifen, wie kommt man darauf. Solche Artikel sind mehr als befremdlich.",negative,0
1199,Deutschland gibt Israel Vorrang der Staatsinteressen vor allen anderen Interessen (Staatsräson) und macht uns Bürger somit alle zu Mittätern,negative,0
578,"Und das wundert sie wirklich ?
Selbst wenn man mit dem kleinsten Argument (egal in welche Richtung) FÜR Russland oder Putin ist, wird man doch von Leuten eurer Seite sofort in der Luft zerrissen und zerpflückt. (Von Putin-Schlampe, Putin-Fotze, Putin-Troll, Putin-Arschkriecher u.v.m.) mal ganz zu schweigen.
WAS ist daran jetzt besser ?
",negative,0
719,"Diktatur:
14 Tage Haft, weil du wegen #Nawalny in Moskau oder Sankt Petersburg Blumen hingelegt hast.

Keine Diktatur:
Wenn du in Berlin oder München ""Die #Ampel muss weg!"" schreist & danach ungestraft heimgehen kannst.",positive,2
811,Wie wäre es mit Bemühungen für Frieden??? Wir das Volk interessieren uns nicht für ein Krieg wir haben genug Probleme!!!!,negative,0
104,Niemand sollte dazu gezwungen oder genötigt werden in den Krieg zu ziehen! #ukraine #russland #krieg #nowar,positive,2
1215,Freiheit für Palästina 🇵🇸 Auch wenn alle Medien und Politikern einseitig mit Genozid der Palästinenser stehen. Irgendwann kommt das Doppel Moral zu Ende.,positive,2
465,"Wenn Demokraten auf die Straße geh'n, wird's für die Rechten unbequem - und das ist auch gut so!",positive,2
201,"Die Krönung vom allem, unschuldige, wehrlose Zivilisten zu vergewaltigen, zerstückeln, enthaupten, lebendig verbrennen, massakrieren , verschleppen und enthaupteten Köpfe zum Kauf anbieten , war der Dank dafür. Warum weinen die im Gaza eigentlich, denn dies wollten sie ja allen!",negative,0
983,"So wie Trans-Aktivismus eine Möglichkeit bietet, Misogynie unter Berufung auf vermeintlich unterdrückte transgender Personen auszuleben, bietet der Palestina-Konflikt eine Möglichkeit, Antisemitismus unter Berufung auf vermeintlich unterdrückte Palestinenser auszuleben.",negative,0
1055,"GENOZID !!! Nennt das Kind beim Namen, es sind 35.000+ Tote Palästinenser",negative,0
1194,Das ist boshaftig und unmenschlich Babys sterben an Hunger eine Nation wird vor Augen der ganzen Welt ausgelöscht als hätte es sie nie gegeben…,negative,0
1386,#Palestina Und wo ist der Platz für die Palästinenser? Überschrift der taz (auch antisemitisch!?):  Zukunft des Gazastreifens: Träume von rechts zwei israelische Minister wollen einen Großteil der Gaza-Bevölkerung in den Kongo umsiedeln. Im Gazastreifen sollen Juden leben.,negative,0
1120,"Die Palästinenser schimpfen auf die USA und freuen sich über deren Rosinenbomber? Alle Seiten täten gut daran darüber nachzudenken, wer wirklich Freund oder Feind ist.",negative,0
420,"Israels Iron Dome hat seit dem 7. Oktober 10.000 Raketen abgefangen. Wenn jede nur 10 Menschen getötet hätte, wären das 100.000 Tote. DAS ist versuchter Völkermord! #israel #hamas #krieg #gaza",negative,0
100,"Ich habe den Eindruck Russland verbreitet immer wieder Geschichte von international nicht anerkennen Historikerin, wie Putin. Er biegt es so zurecht, das es für ihn passt. Vielleicht zu viele Pippi Langstrumpf Filme gesehen?",negative,0
698,Jahrzehntelanger Konflikt ist natürlich sinnvoller als Diplomatie und Friedensverhandlungen 👏,negative,0
1047,Stark fff die besten🔥🔥,positive,2
699,Selenskiy = reichster Bettler,negative,0
853,"Möge Putin an seinem unnötigen, falschen, menschenverachtenden Krieg politisch zugrunde gehen.",negative,0
728,Irrenhaus Deutschland,negative,0
702,"Die Ukraine muss vom Westen mehr unterstützt werden! Es geht hier um die Sicherheit ganz Europas. 1% des BIP jedes EU Landes für die Ukraine wären da angemessen. Auch diese unsinnigen Beschränkungen bei der Lieferung gewisser Waffensysteme muss endlich enden, die Ukraine braucht den Taurus! #freetaurus #waffenfürdieukraine 🇩🇪💙🇺🇦💛🇪🇺",positive,2
449,"Es ist einfach nur noch traurig, wie gespalten dieses Land ist. Ich hoffe, dass wir alle wieder zueinander finden.",negative,0
224,"DE:
Wir haben kein Geld für
*beliebiges inländisches Problem einfügen*
-
auch DE:
Geld für alle Themen in der Welt haben.
🫡",negative,0
456,"Nächster Schritt: Wählen gehen! All der Protest verpufft, wenn die Leute zu faul zum wählen sind!",positive,2
202,"Ein Rückzug ist ja nicht alles. Die Siedlungspolitik und fehlende 2-Staaten-Lösung führen zu Perspektivlosigkeit auf Seiten der Palästinenser. Das sich da Frust aufbaut, kann ich schon verstehen.
Aber nichts rechtfertigt Gewalt.",negative,0
329,Fordern „Recht auf gesunde und nachhaltige Nahrung…“ werfen dann aber mit Lebensmittel. Genauso sinnvoll wie die Klimaaktivisten die damals Bäume abgesägt haben. Soll‘s mal einer checken. Glaube die Checkens selbst nicht mehr. 😅,negative,0
1159,Schon klar was macht die USU diese Kriegs Treibe wie Biden und Obama die haben ganz Nordafrika in Brand gesetzt und jetzt ist Europa dran und es wird dann noch schlimmer der 3 Weltkrieg droht mit diesen Demokraten !,negative,0
341,"Wir sind überall Schlusslicht in Europa, warum sollten wir ausgerechnet beim Krieg in Führung gehen? Schluss mit der Kriegstreiber! Geld ist alle!",negative,0
633,"Bitte Hand hoch wer für sofortige #Friedensverhandlungen mit #Russland ist!
✋

#Ukraine #TuckerCarlson #Putin #DeutschlandStehtAuf",positive,2
276,"Israel ist von Terrorstaaten umzingelt, da kann man nicht super-demokratisch bleiben.",negative,0
60,"Und dann labert die AfD was von Frieden schaffen ohne Waffen, kann man sich nicht ausdenken.",negative,0
309,Und mal wieder werden die EE teurer als unsere AKW es je gewesen wären. Aber Grünenwähler wollen ja getäuscht werden.,negative,0
1466,"Corona war eine absolute Ausnahmesituation, für die niemand vorbereitet war. Auch unsere Politiker nicht. Ja sie haben Fehler gemacht und gestehen sich diese jetzt ein. Das zeugt von Größe. Sie haben in erster Linie an unsere Gesundheit gedacht. Das sollte man nicht vergessen.",positive,2
804,😂 Klimawandel Panik. Da wird's doch sicher bald ne Impfung für geben😂 😂😂lala Lauterlach Lauterbach 😂😂😂😂😂 ich genieße derweil dieses WUNDERSCHÖNE Frühlingswetter 🤩,positive,2
964,"Krieg ist eine der schlimmsten Erfahrungen, die Menschen durchleben können. Er verursacht enormes Leid. Krieg bringt oft unschuldige Zivilisten in Gefahr. 

Und trotzdem schreien hier Leute: Jaaa, wir wollen Krieg! 

Was ich davon halte? F… euch!! 

#Kriegstreiber 
#Macron",negative,0
355,"Es gibt keine #Klimakrise, aber eine Naturkrise! Und diese wird noch schlimmer werden, wenn weiterhin Wälder abgeholzt für Betonklötze und Ackerflächen mit Solaranlagen zugebaut werden. Der #Klimawandel ist ein perfides Geschäftsmodell, dass zur Abzocke und Unterdrückung dient.",negative,0
316,immerhin gehen sie korruption an. wir haben selbst im EU parlament genug korruption am laufen. eigene nase und so,positive,2
150,Und die Politik hierzulande unterstützt mit Waffen und Geld so einen Genozid und Vertriebung!!!,negative,0
814,"Es reicht so langsam mit der Unterstützung für die Ukraine ! Keine Waffen, kein Geld mehr. Es ist ohnehin gesetzlich verboten andere Länder finanziell zu unterstützen. Die Ukraine soll auch kein Mitglied der NATO werden!",negative,0
1354,"Die 12 Jährige kam vorhin sehr traurig nach Hause. Sie wollte morgen mit einem Mädchen aus ihrer Klasse noch zum Mäcces, aber deren Mutter verbietet den Umgang mit meiner Tochter, weil ich sie gegen Covid hab impfen lassen. 
Und ich dachte, solche Leute gibt es nicht in echt. 🥲",negative,0
